"AgeGroup","ToD_Condition","Date","sub_id","absavg_recall_blockOverall","absavg_recall_block1","absavg_recall_block2","absavg_recall_block3","minavg_recall_blockOverall","minavg_recall_block1","minavg_recall_block2","minavg_recall_block3","absavg_learning_blockOverall","absavg_learning_block1","absavg_learning_block2","absavg_learning_block3","minavg_learning_blockOverall","minavg_learning_block1","minavg_learning_block2","minavg_learning_block3","SubID","CorrectRecallOld_block1","CorrectRecallOld_block2","CorrectRecallOld_block3","CorrectRecallOld_blockOverall","ForgetRecallOld_block1","ForgetRecallOld_block2","ForgetRecallOld_block3","ForgetRecallOld_blockOverall","CorrectRecallNew_block1","CorrectRecallNew_block2","CorrectRecallNew_block3","CorrectRecallNew_blockOverall","NewRecallOld_block1","NewRecallOld_block2","NewRecallOld_block3","NewRecallOld_blockOverall"
"OA","Night","28/10/24","Sub071_ToD_Online",39.046511627907,48.4166666666667,33.6111111111111,37.9230769230769,6.16279069767442,11.0833333333333,-0.388888888888889,10.6923076923077,8.1,8.75,3.65,11.9,4.16666666666667,4.45,-0.45,8.5,"Sub073_ToD_Online",19,19,20,58,1,1,0,2,8,9,6,23,0,0,1,1
"OA","Night","28/10/24","Sub072_ToD_Online",27.6785714285714,28.1578947368421,34.2222222222222,21,-4.42857142857143,0.263157894736842,-6.22222222222222,-7.42105263157895,12.5166666666667,9.3,12.9,15.35,-0.15,-3,-3.8,6.35,"Sub068_ToD_Online",16,18,19,53,4,2,1,7,7,9,7,23,1,0,0,1
"OA","Night","28/10/24","Sub072_ToD_Online",27.6785714285714,28.1578947368421,34.2222222222222,21,-4.42857142857143,0.263157894736842,-6.22222222222222,-7.42105263157895,12.5166666666667,9.3,12.9,15.35,-0.15,-3,-3.8,6.35,"Sub069_ToD_Online",17,20,20,57,3,0,0,3,5,2,3,10,3,6,5,14
"OA","Night","28/10/24","Sub072_ToD_Online",27.6785714285714,28.1578947368421,34.2222222222222,21,-4.42857142857143,0.263157894736842,-6.22222222222222,-7.42105263157895,12.5166666666667,9.3,12.9,15.35,-0.15,-3,-3.8,6.35,"Sub070_ToD_Online",18,18,9,45,2,2,11,15,8,9,7,24,0,0,0,0
"OA","Night","28/10/24","Sub072_ToD_Online",27.6785714285714,28.1578947368421,34.2222222222222,21,-4.42857142857143,0.263157894736842,-6.22222222222222,-7.42105263157895,12.5166666666667,9.3,12.9,15.35,-0.15,-3,-3.8,6.35,"Sub071_ToD_Online",12,18,13,43,8,2,7,17,6,7,7,20,0,1,1,2
"OA","Night","28/10/24","Sub072_ToD_Online",27.6785714285714,28.1578947368421,34.2222222222222,21,-4.42857142857143,0.263157894736842,-6.22222222222222,-7.42105263157895,12.5166666666667,9.3,12.9,15.35,-0.15,-3,-3.8,6.35,"Sub072_ToD_Online",19,18,19,56,1,2,1,4,8,9,7,24,0,0,0,0
"OA","Night","28/10/24","Sub072_ToD_Online",27.6785714285714,28.1578947368421,34.2222222222222,21,-4.42857142857143,0.263157894736842,-6.22222222222222,-7.42105263157895,12.5166666666667,9.3,12.9,15.35,-0.15,-3,-3.8,6.35,"Sub073_ToD_Online",19,19,20,58,1,1,0,2,8,9,6,23,0,0,1,1
"OA","Night","28/10/24","Sub073_ToD_Online",26.3103448275862,44.6842105263158,18,16.75,-6.37931034482759,-3.42105263157895,-5.89473684210526,-9.65,5.51666666666667,6.65,6,3.9,-1.58333333333333,-2.45,0.3,-2.6,"Sub068_ToD_Online",16,18,19,53,4,2,1,7,7,9,7,23,1,0,0,1
"OA","Night","28/10/24","Sub073_ToD_Online",26.3103448275862,44.6842105263158,18,16.75,-6.37931034482759,-3.42105263157895,-5.89473684210526,-9.65,5.51666666666667,6.65,6,3.9,-1.58333333333333,-2.45,0.3,-2.6,"Sub069_ToD_Online",17,20,20,57,3,0,0,3,5,2,3,10,3,6,5,14
"OA","Night","28/10/24","Sub073_ToD_Online",26.3103448275862,44.6842105263158,18,16.75,-6.37931034482759,-3.42105263157895,-5.89473684210526,-9.65,5.51666666666667,6.65,6,3.9,-1.58333333333333,-2.45,0.3,-2.6,"Sub070_ToD_Online",18,18,9,45,2,2,11,15,8,9,7,24,0,0,0,0
"OA","Night","28/10/24","Sub073_ToD_Online",26.3103448275862,44.6842105263158,18,16.75,-6.37931034482759,-3.42105263157895,-5.89473684210526,-9.65,5.51666666666667,6.65,6,3.9,-1.58333333333333,-2.45,0.3,-2.6,"Sub071_ToD_Online",12,18,13,43,8,2,7,17,6,7,7,20,0,1,1,2
"OA","Night","28/10/24","Sub073_ToD_Online",26.3103448275862,44.6842105263158,18,16.75,-6.37931034482759,-3.42105263157895,-5.89473684210526,-9.65,5.51666666666667,6.65,6,3.9,-1.58333333333333,-2.45,0.3,-2.6,"Sub072_ToD_Online",19,18,19,56,1,2,1,4,8,9,7,24,0,0,0,0
"OA","Night","28/10/24","Sub073_ToD_Online",26.3103448275862,44.6842105263158,18,16.75,-6.37931034482759,-3.42105263157895,-5.89473684210526,-9.65,5.51666666666667,6.65,6,3.9,-1.58333333333333,-2.45,0.3,-2.6,"Sub073_ToD_Online",19,19,20,58,1,1,0,2,8,9,6,23,0,0,1,1
"OA","Night","6/11/2024","Sub074_ToD_Online",28.280701754386,38.4444444444444,34.8421052631579,12.9,8.31578947368421,32.1111111111111,-4.63157894736842,-0.8,15.5,14,19.3,13.2,3.26666666666667,-0.5,6.9,3.4,"Sub074_ToD_Online",18,19,20,57,2,1,0,3,7,9,7,23,0,0,0,0
"OA","Night","6/11/2024","Sub074_ToD_Online",28.280701754386,38.4444444444444,34.8421052631579,12.9,8.31578947368421,32.1111111111111,-4.63157894736842,-0.8,15.5,14,19.3,13.2,3.26666666666667,-0.5,6.9,3.4,"Sub075_ToD_Online",19,17,17,53,1,3,3,7,8,7,7,22,0,1,1,2
"OA","Night","6/11/2024","Sub074_ToD_Online",28.280701754386,38.4444444444444,34.8421052631579,12.9,8.31578947368421,32.1111111111111,-4.63157894736842,-0.8,15.5,14,19.3,13.2,3.26666666666667,-0.5,6.9,3.4,"Sub076_ToD_Online",13,16,14,43,7,4,6,17,8,9,5,22,0,0,2,2
"OA","Night","6/11/2024","Sub074_ToD_Online",28.280701754386,38.4444444444444,34.8421052631579,12.9,8.31578947368421,32.1111111111111,-4.63157894736842,-0.8,15.5,14,19.3,13.2,3.26666666666667,-0.5,6.9,3.4,"Sub077_ToD_Online",8,11,16,35,10,9,4,23,8,9,7,24,0,0,0,0
"OA","Night","6/11/2024","Sub074_ToD_Online",28.280701754386,38.4444444444444,34.8421052631579,12.9,8.31578947368421,32.1111111111111,-4.63157894736842,-0.8,15.5,14,19.3,13.2,3.26666666666667,-0.5,6.9,3.4,"Sub078_ToD_Online",17,19,18,54,3,1,2,6,6,3,6,15,2,5,2,9
"OA","Night","6/11/2024","Sub074_ToD_Online",28.280701754386,38.4444444444444,34.8421052631579,12.9,8.31578947368421,32.1111111111111,-4.63157894736842,-0.8,15.5,14,19.3,13.2,3.26666666666667,-0.5,6.9,3.4,"Sub079_ToD_Online",13,13,10,36,7,7,10,24,8,7,8,23,0,1,0,1
"OA","Night","6/11/2024","Sub075_ToD_Online",51.6603773584906,68.3157894736842,34.5294117647059,50.1764705882353,-9.39622641509434,-16,-0.647058823529412,-10.7647058823529,5.45,7,4.6,4.75,-0.25,-0.1,-1,0.35,"Sub074_ToD_Online",18,19,20,57,2,1,0,3,7,9,7,23,0,0,0,0
"OA","Night","6/11/2024","Sub075_ToD_Online",51.6603773584906,68.3157894736842,34.5294117647059,50.1764705882353,-9.39622641509434,-16,-0.647058823529412,-10.7647058823529,5.45,7,4.6,4.75,-0.25,-0.1,-1,0.35,"Sub075_ToD_Online",19,17,17,53,1,3,3,7,8,7,7,22,0,1,1,2
"OA","Night","6/11/2024","Sub075_ToD_Online",51.6603773584906,68.3157894736842,34.5294117647059,50.1764705882353,-9.39622641509434,-16,-0.647058823529412,-10.7647058823529,5.45,7,4.6,4.75,-0.25,-0.1,-1,0.35,"Sub076_ToD_Online",13,16,14,43,7,4,6,17,8,9,5,22,0,0,2,2
"OA","Night","6/11/2024","Sub075_ToD_Online",51.6603773584906,68.3157894736842,34.5294117647059,50.1764705882353,-9.39622641509434,-16,-0.647058823529412,-10.7647058823529,5.45,7,4.6,4.75,-0.25,-0.1,-1,0.35,"Sub077_ToD_Online",8,11,16,35,10,9,4,23,8,9,7,24,0,0,0,0
"OA","Night","6/11/2024","Sub075_ToD_Online",51.6603773584906,68.3157894736842,34.5294117647059,50.1764705882353,-9.39622641509434,-16,-0.647058823529412,-10.7647058823529,5.45,7,4.6,4.75,-0.25,-0.1,-1,0.35,"Sub078_ToD_Online",17,19,18,54,3,1,2,6,6,3,6,15,2,5,2,9
"OA","Night","6/11/2024","Sub075_ToD_Online",51.6603773584906,68.3157894736842,34.5294117647059,50.1764705882353,-9.39622641509434,-16,-0.647058823529412,-10.7647058823529,5.45,7,4.6,4.75,-0.25,-0.1,-1,0.35,"Sub079_ToD_Online",13,13,10,36,7,7,10,24,8,7,8,23,0,1,0,1
"OA","Night","6/11/2024","Sub076_ToD_Online",39.6511627906977,23.7692307692308,61.0625,29.9285714285714,5.13953488372093,10.8461538461538,18.6875,-15.6428571428571,7.93333333333333,10.65,6.15,7,-1.33333333333333,-6.25,0.65,1.6,"Sub074_ToD_Online",18,19,20,57,2,1,0,3,7,9,7,23,0,0,0,0
"OA","Night","6/11/2024","Sub076_ToD_Online",39.6511627906977,23.7692307692308,61.0625,29.9285714285714,5.13953488372093,10.8461538461538,18.6875,-15.6428571428571,7.93333333333333,10.65,6.15,7,-1.33333333333333,-6.25,0.65,1.6,"Sub075_ToD_Online",19,17,17,53,1,3,3,7,8,7,7,22,0,1,1,2
"OA","Night","6/11/2024","Sub076_ToD_Online",39.6511627906977,23.7692307692308,61.0625,29.9285714285714,5.13953488372093,10.8461538461538,18.6875,-15.6428571428571,7.93333333333333,10.65,6.15,7,-1.33333333333333,-6.25,0.65,1.6,"Sub076_ToD_Online",13,16,14,43,7,4,6,17,8,9,5,22,0,0,2,2
"OA","Night","6/11/2024","Sub076_ToD_Online",39.6511627906977,23.7692307692308,61.0625,29.9285714285714,5.13953488372093,10.8461538461538,18.6875,-15.6428571428571,7.93333333333333,10.65,6.15,7,-1.33333333333333,-6.25,0.65,1.6,"Sub077_ToD_Online",8,11,16,35,10,9,4,23,8,9,7,24,0,0,0,0
"OA","Night","6/11/2024","Sub076_ToD_Online",39.6511627906977,23.7692307692308,61.0625,29.9285714285714,5.13953488372093,10.8461538461538,18.6875,-15.6428571428571,7.93333333333333,10.65,6.15,7,-1.33333333333333,-6.25,0.65,1.6,"Sub078_ToD_Online",17,19,18,54,3,1,2,6,6,3,6,15,2,5,2,9
"OA","Night","6/11/2024","Sub076_ToD_Online",39.6511627906977,23.7692307692308,61.0625,29.9285714285714,5.13953488372093,10.8461538461538,18.6875,-15.6428571428571,7.93333333333333,10.65,6.15,7,-1.33333333333333,-6.25,0.65,1.6,"Sub079_ToD_Online",13,13,10,36,7,7,10,24,8,7,8,23,0,1,0,1
"OA","Night","6/11/2024","Sub077_ToD_Online",49.8857142857143,36.75,57.8181818181818,51,5.48571428571429,2.5,-4,13.5,9.7,8.55,10.1,10.45,0.266666666666667,-1.05,-0.9,2.75,"Sub074_ToD_Online",18,19,20,57,2,1,0,3,7,9,7,23,0,0,0,0
"OA","Night","6/11/2024","Sub077_ToD_Online",49.8857142857143,36.75,57.8181818181818,51,5.48571428571429,2.5,-4,13.5,9.7,8.55,10.1,10.45,0.266666666666667,-1.05,-0.9,2.75,"Sub075_ToD_Online",19,17,17,53,1,3,3,7,8,7,7,22,0,1,1,2
"OA","Night","6/11/2024","Sub077_ToD_Online",49.8857142857143,36.75,57.8181818181818,51,5.48571428571429,2.5,-4,13.5,9.7,8.55,10.1,10.45,0.266666666666667,-1.05,-0.9,2.75,"Sub076_ToD_Online",13,16,14,43,7,4,6,17,8,9,5,22,0,0,2,2
"OA","Night","6/11/2024","Sub077_ToD_Online",49.8857142857143,36.75,57.8181818181818,51,5.48571428571429,2.5,-4,13.5,9.7,8.55,10.1,10.45,0.266666666666667,-1.05,-0.9,2.75,"Sub077_ToD_Online",8,11,16,35,10,9,4,23,8,9,7,24,0,0,0,0
"OA","Night","6/11/2024","Sub077_ToD_Online",49.8857142857143,36.75,57.8181818181818,51,5.48571428571429,2.5,-4,13.5,9.7,8.55,10.1,10.45,0.266666666666667,-1.05,-0.9,2.75,"Sub078_ToD_Online",17,19,18,54,3,1,2,6,6,3,6,15,2,5,2,9
"OA","Night","6/11/2024","Sub077_ToD_Online",49.8857142857143,36.75,57.8181818181818,51,5.48571428571429,2.5,-4,13.5,9.7,8.55,10.1,10.45,0.266666666666667,-1.05,-0.9,2.75,"Sub079_ToD_Online",13,13,10,36,7,7,10,24,8,7,8,23,0,1,0,1
"OA","Night","6/11/2024","Sub078_ToD_Online",64.8518518518518,66.4705882352941,60.7894736842105,67.6111111111111,-14.4444444444444,-53.4117647058824,6.26315789473684,0.5,6.06666666666667,8.1,5.1,5,0.0666666666666667,-0.8,1.6,-0.6,"Sub074_ToD_Online",18,19,20,57,2,1,0,3,7,9,7,23,0,0,0,0
"OA","Night","6/11/2024","Sub078_ToD_Online",64.8518518518518,66.4705882352941,60.7894736842105,67.6111111111111,-14.4444444444444,-53.4117647058824,6.26315789473684,0.5,6.06666666666667,8.1,5.1,5,0.0666666666666667,-0.8,1.6,-0.6,"Sub075_ToD_Online",19,17,17,53,1,3,3,7,8,7,7,22,0,1,1,2
"OA","Night","6/11/2024","Sub078_ToD_Online",64.8518518518518,66.4705882352941,60.7894736842105,67.6111111111111,-14.4444444444444,-53.4117647058824,6.26315789473684,0.5,6.06666666666667,8.1,5.1,5,0.0666666666666667,-0.8,1.6,-0.6,"Sub076_ToD_Online",13,16,14,43,7,4,6,17,8,9,5,22,0,0,2,2
"OA","Night","6/11/2024","Sub078_ToD_Online",64.8518518518518,66.4705882352941,60.7894736842105,67.6111111111111,-14.4444444444444,-53.4117647058824,6.26315789473684,0.5,6.06666666666667,8.1,5.1,5,0.0666666666666667,-0.8,1.6,-0.6,"Sub077_ToD_Online",8,11,16,35,10,9,4,23,8,9,7,24,0,0,0,0
"OA","Night","6/11/2024","Sub078_ToD_Online",64.8518518518518,66.4705882352941,60.7894736842105,67.6111111111111,-14.4444444444444,-53.4117647058824,6.26315789473684,0.5,6.06666666666667,8.1,5.1,5,0.0666666666666667,-0.8,1.6,-0.6,"Sub078_ToD_Online",17,19,18,54,3,1,2,6,6,3,6,15,2,5,2,9
"OA","Night","6/11/2024","Sub078_ToD_Online",64.8518518518518,66.4705882352941,60.7894736842105,67.6111111111111,-14.4444444444444,-53.4117647058824,6.26315789473684,0.5,6.06666666666667,8.1,5.1,5,0.0666666666666667,-0.8,1.6,-0.6,"Sub079_ToD_Online",13,13,10,36,7,7,10,24,8,7,8,23,0,1,0,1
"OA","Night","6/11/2024","Sub079_ToD_Online",46.1388888888889,29.3076923076923,69.3076923076923,37.9,4.19444444444444,6.53846153846154,3.61538461538462,1.9,4.78333333333333,5.05,4.65,4.65,-0.283333333333333,-2.85,0.85,1.15,"Sub074_ToD_Online",18,19,20,57,2,1,0,3,7,9,7,23,0,0,0,0
"OA","Night","6/11/2024","Sub079_ToD_Online",46.1388888888889,29.3076923076923,69.3076923076923,37.9,4.19444444444444,6.53846153846154,3.61538461538462,1.9,4.78333333333333,5.05,4.65,4.65,-0.283333333333333,-2.85,0.85,1.15,"Sub075_ToD_Online",19,17,17,53,1,3,3,7,8,7,7,22,0,1,1,2
"OA","Night","6/11/2024","Sub079_ToD_Online",46.1388888888889,29.3076923076923,69.3076923076923,37.9,4.19444444444444,6.53846153846154,3.61538461538462,1.9,4.78333333333333,5.05,4.65,4.65,-0.283333333333333,-2.85,0.85,1.15,"Sub076_ToD_Online",13,16,14,43,7,4,6,17,8,9,5,22,0,0,2,2
"OA","Night","6/11/2024","Sub079_ToD_Online",46.1388888888889,29.3076923076923,69.3076923076923,37.9,4.19444444444444,6.53846153846154,3.61538461538462,1.9,4.78333333333333,5.05,4.65,4.65,-0.283333333333333,-2.85,0.85,1.15,"Sub077_ToD_Online",8,11,16,35,10,9,4,23,8,9,7,24,0,0,0,0
"OA","Night","6/11/2024","Sub079_ToD_Online",46.1388888888889,29.3076923076923,69.3076923076923,37.9,4.19444444444444,6.53846153846154,3.61538461538462,1.9,4.78333333333333,5.05,4.65,4.65,-0.283333333333333,-2.85,0.85,1.15,"Sub078_ToD_Online",17,19,18,54,3,1,2,6,6,3,6,15,2,5,2,9
"OA","Night","6/11/2024","Sub079_ToD_Online",46.1388888888889,29.3076923076923,69.3076923076923,37.9,4.19444444444444,6.53846153846154,3.61538461538462,1.9,4.78333333333333,5.05,4.65,4.65,-0.283333333333333,-2.85,0.85,1.15,"Sub079_ToD_Online",13,13,10,36,7,7,10,24,8,7,8,23,0,1,0,1
"YA","Morning","23/10/24","Sub001_ToD_Online",92.7857142857143,72.5714285714286,133.25,86,3.21428571428571,-4,62.75,-59.3333333333333,96.5,101.75,94.2,93.55,-6.5,0.05,-14.1,-5.45,"Sub001_ToD_Online",7,4,3,14,13,16,17,46,8,8,6,22,0,0,2,2
"YA","Morning","23/10/24","Sub001_ToD_Online",92.7857142857143,72.5714285714286,133.25,86,3.21428571428571,-4,62.75,-59.3333333333333,96.5,101.75,94.2,93.55,-6.5,0.05,-14.1,-5.45,"Sub002_ToD_Online",16,11,7,34,4,9,13,26,8,8,5,21,0,1,2,3
"YA","Morning","23/10/24","Sub002_ToD_Online",73.0882352941177,62.9375,70.2727272727273,100.714285714286,0.735294117647059,-12.6875,43.9090909090909,-36.4285714285714,5.65,6.35,3.85,6.75,-1.25,1.45,-1.85,-3.35,"Sub001_ToD_Online",7,4,3,14,13,16,17,46,8,8,6,22,0,0,2,2
"YA","Morning","23/10/24","Sub002_ToD_Online",73.0882352941177,62.9375,70.2727272727273,100.714285714286,0.735294117647059,-12.6875,43.9090909090909,-36.4285714285714,5.65,6.35,3.85,6.75,-1.25,1.45,-1.85,-3.35,"Sub002_ToD_Online",16,11,7,34,4,9,13,26,8,8,5,21,0,1,2,3
"YA","Morning","24/10/24","Sub010_ToD_Online",32.8,34.3888888888889,28.8947368421053,35.3333333333333,-0.545454545454545,-7.5,3.94736842105263,1.66666666666667,21.1,18.65,17.9,26.75,-4.3,-6.05,-4.6,-2.25,"Sub010_ToD_Online",18,19,18,55,2,1,2,5,8,7,6,21,0,1,2,3
"YA","Morning","24/10/24","Sub010_ToD_Online",32.8,34.3888888888889,28.8947368421053,35.3333333333333,-0.545454545454545,-7.5,3.94736842105263,1.66666666666667,21.1,18.65,17.9,26.75,-4.3,-6.05,-4.6,-2.25,"Sub011_ToD_Online",15,17,14,46,4,3,6,13,8,7,8,23,0,1,0,1
"YA","Morning","24/10/24","Sub011_ToD_Online",60.3478260869565,56.6,72.2941176470588,49.8571428571429,-16.2608695652174,-36.4666666666667,24.4117647058824,-44,8.93333333333333,8.85,11.95,6,-0.733333333333333,2.25,-3.55,-0.9,"Sub010_ToD_Online",18,19,18,55,2,1,2,5,8,7,6,21,0,1,2,3
"YA","Morning","24/10/24","Sub011_ToD_Online",60.3478260869565,56.6,72.2941176470588,49.8571428571429,-16.2608695652174,-36.4666666666667,24.4117647058824,-44,8.93333333333333,8.85,11.95,6,-0.733333333333333,2.25,-3.55,-0.9,"Sub011_ToD_Online",15,17,14,46,4,3,6,13,8,7,8,23,0,1,0,1
"YA","Morning","25/10/24","Sub020_ToD_Online",27.2631578947368,22.7,31.4444444444444,28.1052631578947,9.12280701754386,-0.5,12.7777777777778,15.7894736842105,6.56666666666667,3.85,5,10.85,2.13333333333333,-1.35,-1.2,8.95,"Sub020_ToD_Online",20,18,19,57,0,2,1,3,8,9,6,23,0,0,1,1
"YA","Morning","25/10/24","Sub020_ToD_Online",27.2631578947368,22.7,31.4444444444444,28.1052631578947,9.12280701754386,-0.5,12.7777777777778,15.7894736842105,6.56666666666667,3.85,5,10.85,2.13333333333333,-1.35,-1.2,8.95,"Sub021_ToD_Online",18,20,19,57,2,0,1,3,8,8,8,24,0,0,0,0
"YA","Morning","25/10/24","Sub020_ToD_Online",27.2631578947368,22.7,31.4444444444444,28.1052631578947,9.12280701754386,-0.5,12.7777777777778,15.7894736842105,6.56666666666667,3.85,5,10.85,2.13333333333333,-1.35,-1.2,8.95,"Sub022_ToD_Online",15,10,9,34,5,10,11,26,8,9,7,24,0,0,0,0
"YA","Morning","25/10/24","Sub020_ToD_Online",27.2631578947368,22.7,31.4444444444444,28.1052631578947,9.12280701754386,-0.5,12.7777777777778,15.7894736842105,6.56666666666667,3.85,5,10.85,2.13333333333333,-1.35,-1.2,8.95,"Sub023_ToD_Online",13,13,15,41,7,7,5,19,8,7,7,22,0,2,0,2
"YA","Morning","25/10/24","Sub021_ToD_Online",31.1228070175439,51.3888888888889,33.6,9.31578947368421,-3.2280701754386,-5.27777777777778,-7.2,2.89473684210526,4.61666666666667,4.45,4.4,5,1.38333333333333,1.75,0.5,1.9,"Sub020_ToD_Online",20,18,19,57,0,2,1,3,8,9,6,23,0,0,1,1
"YA","Morning","25/10/24","Sub021_ToD_Online",31.1228070175439,51.3888888888889,33.6,9.31578947368421,-3.2280701754386,-5.27777777777778,-7.2,2.89473684210526,4.61666666666667,4.45,4.4,5,1.38333333333333,1.75,0.5,1.9,"Sub021_ToD_Online",18,20,19,57,2,0,1,3,8,8,8,24,0,0,0,0
"YA","Morning","25/10/24","Sub021_ToD_Online",31.1228070175439,51.3888888888889,33.6,9.31578947368421,-3.2280701754386,-5.27777777777778,-7.2,2.89473684210526,4.61666666666667,4.45,4.4,5,1.38333333333333,1.75,0.5,1.9,"Sub022_ToD_Online",15,10,9,34,5,10,11,26,8,9,7,24,0,0,0,0
"YA","Morning","25/10/24","Sub021_ToD_Online",31.1228070175439,51.3888888888889,33.6,9.31578947368421,-3.2280701754386,-5.27777777777778,-7.2,2.89473684210526,4.61666666666667,4.45,4.4,5,1.38333333333333,1.75,0.5,1.9,"Sub023_ToD_Online",13,13,15,41,7,7,5,19,8,7,7,22,0,2,0,2
"YA","Morning","25/10/24","Sub022_ToD_Online",37.5,21.3333333333333,66.2,32.5555555555556,-0.852941176470588,-1.46666666666667,0.2,-1,6.08333333333333,4.35,9.45,4.45,3.08333333333333,2.65,5.25,1.35,"Sub020_ToD_Online",20,18,19,57,0,2,1,3,8,9,6,23,0,0,1,1
"YA","Morning","25/10/24","Sub022_ToD_Online",37.5,21.3333333333333,66.2,32.5555555555556,-0.852941176470588,-1.46666666666667,0.2,-1,6.08333333333333,4.35,9.45,4.45,3.08333333333333,2.65,5.25,1.35,"Sub021_ToD_Online",18,20,19,57,2,0,1,3,8,8,8,24,0,0,0,0
"YA","Morning","25/10/24","Sub022_ToD_Online",37.5,21.3333333333333,66.2,32.5555555555556,-0.852941176470588,-1.46666666666667,0.2,-1,6.08333333333333,4.35,9.45,4.45,3.08333333333333,2.65,5.25,1.35,"Sub022_ToD_Online",15,10,9,34,5,10,11,26,8,9,7,24,0,0,0,0
"YA","Morning","25/10/24","Sub022_ToD_Online",37.5,21.3333333333333,66.2,32.5555555555556,-0.852941176470588,-1.46666666666667,0.2,-1,6.08333333333333,4.35,9.45,4.45,3.08333333333333,2.65,5.25,1.35,"Sub023_ToD_Online",13,13,15,41,7,7,5,19,8,7,7,22,0,2,0,2
"YA","Morning","25/10/24","Sub023_ToD_Online",35.1463414634146,13.7692307692308,44.2307692307692,45.8,1.63414634146341,-2.07692307692308,-10.3846153846154,15.2666666666667,7.51666666666667,10.2,7.45,4.9,-1.41666666666667,-5.2,2.85,-1.9,"Sub020_ToD_Online",20,18,19,57,0,2,1,3,8,9,6,23,0,0,1,1
"YA","Morning","25/10/24","Sub023_ToD_Online",35.1463414634146,13.7692307692308,44.2307692307692,45.8,1.63414634146341,-2.07692307692308,-10.3846153846154,15.2666666666667,7.51666666666667,10.2,7.45,4.9,-1.41666666666667,-5.2,2.85,-1.9,"Sub021_ToD_Online",18,20,19,57,2,0,1,3,8,8,8,24,0,0,0,0
"YA","Morning","25/10/24","Sub023_ToD_Online",35.1463414634146,13.7692307692308,44.2307692307692,45.8,1.63414634146341,-2.07692307692308,-10.3846153846154,15.2666666666667,7.51666666666667,10.2,7.45,4.9,-1.41666666666667,-5.2,2.85,-1.9,"Sub022_ToD_Online",15,10,9,34,5,10,11,26,8,9,7,24,0,0,0,0
"YA","Morning","25/10/24","Sub023_ToD_Online",35.1463414634146,13.7692307692308,44.2307692307692,45.8,1.63414634146341,-2.07692307692308,-10.3846153846154,15.2666666666667,7.51666666666667,10.2,7.45,4.9,-1.41666666666667,-5.2,2.85,-1.9,"Sub023_ToD_Online",13,13,15,41,7,7,5,19,8,7,7,22,0,2,0,2
"YA","Morning","26/10/24","Sub027_ToD_Online",15.4565217391304,19,9.625,17.9166666666667,-3.41304347826087,1.33333333333333,-1.875,-12.5833333333333,3.05,1.95,4.15,3.05,-1.51666666666667,-0.25,-3.25,-1.05,"Sub027_ToD_Online",18,16,12,46,2,4,8,14,8,8,8,24,0,0,0,0
"YA","Morning","26/10/24","Sub027_ToD_Online",15.4565217391304,19,9.625,17.9166666666667,-3.41304347826087,1.33333333333333,-1.875,-12.5833333333333,3.05,1.95,4.15,3.05,-1.51666666666667,-0.25,-3.25,-1.05,"Sub029_ToD_Online",17,16,10,43,3,4,10,17,7,8,8,23,1,0,0,1
"YA","Morning","26/10/24","Sub029_ToD_Online",38.6279069767442,50.4705882352941,27.5,36.3,-5.37209302325581,-9.64705882352941,-4.25,0.1,8.48333333333333,9,7.6,8.85,-2.45,0.2,-2.6,-4.95,"Sub027_ToD_Online",18,16,12,46,2,4,8,14,8,8,8,24,0,0,0,0
"YA","Morning","26/10/24","Sub029_ToD_Online",38.6279069767442,50.4705882352941,27.5,36.3,-5.37209302325581,-9.64705882352941,-4.25,0.1,8.48333333333333,9,7.6,8.85,-2.45,0.2,-2.6,-4.95,"Sub029_ToD_Online",17,16,10,43,3,4,10,17,7,8,8,23,1,0,0,1
"YA","Morning","26/10/34","Sub028_ToD_Online",67.5277777777778,54.9090909090909,57.5384615384615,89.9166666666667,-4.63888888888889,-33.6363636363636,33.0769230769231,-18.9166666666667,7.06666666666667,6.35,7.5,7.35,-0.8,-1.85,0.3,-0.85,"Sub028_ToD_Online",11,13,12,36,9,7,8,24,8,8,7,23,0,0,1,1
"YA","Morning","27/10/24","Sub030_ToD_Online",101.969696969697,96,107.583333333333,101.272727272727,-3.42424242424242,-26.6,0.916666666666667,12.9090909090909,14.7833333333333,27.1,9.65,7.6,1.91666666666667,8.4,-3.45,0.8,"Sub030_ToD_Online",10,12,11,33,6,8,9,23,5,8,7,20,1,1,0,2
"YA","Morning","27/10/24","Sub030_ToD_Online",101.969696969697,96,107.583333333333,101.272727272727,-3.42424242424242,-26.6,0.916666666666667,12.9090909090909,14.7833333333333,27.1,9.65,7.6,1.91666666666667,8.4,-3.45,0.8,"Sub031_ToD_Online",15,16,16,47,5,4,4,13,7,8,5,20,1,1,2,4
"YA","Morning","27/10/24","Sub030_ToD_Online",101.969696969697,96,107.583333333333,101.272727272727,-3.42424242424242,-26.6,0.916666666666667,12.9090909090909,14.7833333333333,27.1,9.65,7.6,1.91666666666667,8.4,-3.45,0.8,"Sub032_ToD_Online",10,13,12,35,10,7,8,25,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub030_ToD_Online",101.969696969697,96,107.583333333333,101.272727272727,-3.42424242424242,-26.6,0.916666666666667,12.9090909090909,14.7833333333333,27.1,9.65,7.6,1.91666666666667,8.4,-3.45,0.8,"Sub033_ToD_Online",13,17,16,46,7,3,4,14,7,8,8,23,1,0,0,1
